"Trace Number","Position","Number of points per trace","Elevation data","Total odometer ticks","# bytes/point","Time Sampling Interval (ps)","# of stacks","GPS X Position","GPS Y Position","GPS Z Position","Receiver X Position","Receiver Y Position","Receiver Z Position","Transmitter X Position","Transmitter Y Position","Transmitter Z Position","Timezero adjustment","Zero Trace Flag","Time of Day","Comment flag","Comments","RX_YAW (degrees)","RX_PITCH (degrees)","RX_ROLL (degrees)","TX_YAW (degrees)","TX_PITCH (degrees)","TX_ROLL (degrees)",
584,58.300,200,1761.999,62964,4,400.000,4,-105.2214865,39.7513473,1761.9990000,0.000,58.300,0.000,0.000,58.300,0.000,21.000,"0x0",367.92929077148437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
585,58.400,200,1762.001,63072,4,400.000,4,-105.2214872,39.7513469,1762.0005714,0.000,58.400,0.000,0.000,58.400,0.000,21.000,"0x0",368.00332641601562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
586,58.500,200,1762.002,63180,4,400.000,4,-105.2214879,39.7513466,1762.0021429,0.000,58.500,0.000,0.000,58.500,0.000,21.000,"0x0",368.073486328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
587,58.600,200,1762.004,63288,4,400.000,4,-105.2214886,39.7513462,1762.0037143,0.000,58.600,0.000,0.000,58.600,0.000,21.000,"0x0",368.144287109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
588,58.700,200,1762.005,63396,4,400.000,4,-105.2214893,39.7513459,1762.0052857,0.000,58.700,0.000,0.000,58.700,0.000,21.000,"0x0",368.2193603515625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
589,58.800,200,1762.007,63504,4,400.000,4,-105.2214900,39.7513455,1762.0068571,0.000,58.800,0.000,0.000,58.800,0.000,21.000,"0x0",368.28970336914062,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
590,58.900,200,1762.008,63612,4,400.000,4,-105.2214907,39.7513452,1762.0084286,0.000,58.900,0.000,0.000,58.900,0.000,21.000,"0x0",368.35891723632812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
591,59.000,200,1762.010,63720,4,400.000,4,-105.2214914,39.7513448,1762.0100000,0.000,59.000,0.000,0.000,59.000,0.000,21.000,"0x0",368.42922973632812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
592,59.100,200,1762.012,63828,4,400.000,4,-105.2214921,39.7513445,1762.0115714,0.000,59.100,0.000,0.000,59.100,0.000,21.000,"0x0",368.50018310546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
593,59.200,200,1762.013,63936,4,400.000,4,-105.2214928,39.7513441,1762.0131429,0.000,59.200,0.000,0.000,59.200,0.000,21.000,"0x0",368.57192993164062,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
594,59.300,200,1762.015,64044,4,400.000,4,-105.2214935,39.7513438,1762.0147143,0.000,59.300,0.000,0.000,59.300,0.000,21.000,"0x0",368.64309692382812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
595,59.400,200,1762.016,64152,4,400.000,4,-105.2214942,39.7513435,1762.0162857,0.000,59.400,0.000,0.000,59.400,0.000,21.000,"0x0",368.71630859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
596,59.500,200,1762.018,64260,4,400.000,4,-105.2214949,39.7513431,1762.0178571,0.000,59.500,0.000,0.000,59.500,0.000,21.000,"0x0",368.79095458984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
597,59.600,200,1762.019,64368,4,400.000,4,-105.2214956,39.7513428,1762.0194286,0.000,59.600,0.000,0.000,59.600,0.000,21.000,"0x0",368.86676025390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
598,59.700,200,1762.021,64476,4,400.000,4,-105.2214962,39.7513424,1762.0210000,0.000,59.700,0.000,0.000,59.700,0.000,21.000,"0x0",368.941650390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
599,59.800,200,1762.023,64584,4,400.000,4,-105.2214969,39.7513420,1762.0230000,0.000,59.800,0.000,0.000,59.800,0.000,21.000,"0x0",369.02072143554687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
600,59.900,200,1762.025,64692,4,400.000,4,-105.2214975,39.7513417,1762.0250000,0.000,59.900,0.000,0.000,59.900,0.000,21.000,"0x0",369.097412109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
601,60.000,200,1762.027,64800,4,400.000,4,-105.2214982,39.7513413,1762.0270000,0.000,60.000,0.000,0.000,60.000,0.000,21.000,"0x0",369.1767578125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
602,60.100,200,1762.029,64908,4,400.000,4,-105.2214988,39.7513410,1762.0290000,0.000,60.100,0.000,0.000,60.100,0.000,21.000,"0x0",369.25531005859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
603,60.200,200,1762.031,65016,4,400.000,4,-105.2214994,39.7513406,1762.0310000,0.000,60.200,0.000,0.000,60.200,0.000,21.000,"0x0",369.33523559570312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
604,60.300,200,1762.033,65124,4,400.000,4,-105.2215001,39.7513402,1762.0330000,0.000,60.300,0.000,0.000,60.300,0.000,21.000,"0x0",369.41342163085937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
605,60.400,200,1762.035,65232,4,400.000,4,-105.2215007,39.7513399,1762.0350000,0.000,60.400,0.000,0.000,60.400,0.000,21.000,"0x0",369.49423217773437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
606,60.500,200,1762.037,65340,4,400.000,4,-105.2215013,39.7513395,1762.0370000,0.000,60.500,0.000,0.000,60.500,0.000,21.000,"0x0",369.57562255859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
607,60.600,200,1762.039,65448,4,400.000,4,-105.2215020,39.7513392,1762.0390000,0.000,60.600,0.000,0.000,60.600,0.000,21.000,"0x0",369.65621948242187,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
608,60.700,200,1762.041,65556,4,400.000,4,-105.2215026,39.7513388,1762.0410000,0.000,60.700,0.000,0.000,60.700,0.000,21.000,"0x0",369.73394775390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
609,60.800,200,1762.043,65664,4,400.000,4,-105.2215033,39.7513384,1762.0430000,0.000,60.800,0.000,0.000,60.800,0.000,21.000,"0x0",369.81427001953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
610,60.900,200,1762.045,65772,4,400.000,4,-105.2215039,39.7513381,1762.0450000,0.000,60.900,0.000,0.000,60.900,0.000,21.000,"0x0",369.89599609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
611,61.000,200,1762.047,65880,4,400.000,4,-105.2215046,39.7513377,1762.0470000,0.000,61.000,0.000,0.000,61.000,0.000,21.000,"0x0",369.974365234375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
612,61.100,200,1762.049,65988,4,400.000,4,-105.2215053,39.7513374,1762.0492500,0.000,61.100,0.000,0.000,61.100,0.000,21.000,"0x0",370.05401611328125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
613,61.200,200,1762.052,66096,4,400.000,4,-105.2215060,39.7513370,1762.0515000,0.000,61.200,0.000,0.000,61.200,0.000,21.000,"0x0",370.13385009765625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
614,61.300,200,1762.054,66204,4,400.000,4,-105.2215067,39.7513367,1762.0537500,0.000,61.300,0.000,0.000,61.300,0.000,21.000,"0x0",370.2164306640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
615,61.400,200,1762.056,66312,4,400.000,4,-105.2215074,39.7513363,1762.0560000,0.000,61.400,0.000,0.000,61.400,0.000,21.000,"0x0",370.302001953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
616,61.500,200,1762.058,66420,4,400.000,4,-105.2215081,39.7513360,1762.0582500,0.000,61.500,0.000,0.000,61.500,0.000,21.000,"0x0",370.38409423828125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
617,61.600,200,1762.061,66528,4,400.000,4,-105.2215088,39.7513356,1762.0605000,0.000,61.600,0.000,0.000,61.600,0.000,21.000,"0x0",370.46868896484375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
618,61.700,200,1762.063,66636,4,400.000,4,-105.2215095,39.7513353,1762.0627500,0.000,61.700,0.000,0.000,61.700,0.000,21.000,"0x0",370.55133056640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
619,61.800,200,1762.065,66744,4,400.000,4,-105.2215102,39.7513349,1762.0650000,0.000,61.800,0.000,0.000,61.800,0.000,21.000,"0x0",370.63238525390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
620,61.900,200,1762.067,66852,4,400.000,4,-105.2215109,39.7513345,1762.0672500,0.000,61.900,0.000,0.000,61.900,0.000,21.000,"0x0",370.714599609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
621,62.000,200,1762.069,66960,4,400.000,4,-105.2215116,39.7513342,1762.0695000,0.000,62.000,0.000,0.000,62.000,0.000,21.000,"0x0",370.79833984375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
622,62.100,200,1762.072,67068,4,400.000,4,-105.2215123,39.7513338,1762.0717500,0.000,62.100,0.000,0.000,62.100,0.000,21.000,"0x0",370.87966918945312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
623,62.200,200,1762.074,67176,4,400.000,4,-105.2215130,39.7513335,1762.0740000,0.000,62.200,0.000,0.000,62.200,0.000,21.000,"0x0",370.96365356445313,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
624,62.300,200,1762.075,67284,4,400.000,4,-105.2215136,39.7513331,1762.0752308,0.000,62.300,0.000,0.000,62.300,0.000,21.000,"0x0",371.04653930664062,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
625,62.400,200,1762.076,67392,4,400.000,4,-105.2215142,39.7513328,1762.0764615,0.000,62.400,0.000,0.000,62.400,0.000,21.000,"0x0",371.12570190429688,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
626,62.500,200,1762.078,67500,4,400.000,4,-105.2215149,39.7513324,1762.0776923,0.000,62.500,0.000,0.000,62.500,0.000,21.000,"0x0",371.20663452148437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
627,62.600,200,1762.079,67608,4,400.000,4,-105.2215155,39.7513321,1762.0789231,0.000,62.600,0.000,0.000,62.600,0.000,21.000,"0x0",371.28170776367188,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
628,62.700,200,1762.080,67716,4,400.000,4,-105.2215162,39.7513317,1762.0801538,0.000,62.700,0.000,0.000,62.700,0.000,21.000,"0x0",371.35760498046875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
629,62.800,200,1762.081,67824,4,400.000,4,-105.2215168,39.7513314,1762.0813846,0.000,62.800,0.000,0.000,62.800,0.000,21.000,"0x0",371.43576049804687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
630,62.900,200,1762.083,67932,4,400.000,4,-105.2215174,39.7513310,1762.0826154,0.000,62.900,0.000,0.000,62.900,0.000,21.000,"0x0",371.51370239257812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
631,63.000,200,1762.084,68040,4,400.000,4,-105.2215181,39.7513306,1762.0838462,0.000,63.000,0.000,0.000,63.000,0.000,21.000,"0x0",371.58929443359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
632,63.100,200,1762.085,68148,4,400.000,4,-105.2215187,39.7513303,1762.0850769,0.000,63.100,0.000,0.000,63.100,0.000,21.000,"0x0",371.67037963867187,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
633,63.200,200,1762.086,68256,4,400.000,4,-105.2215194,39.7513299,1762.0863077,0.000,63.200,0.000,0.000,63.200,0.000,21.000,"0x0",371.75558471679687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
634,63.300,200,1762.088,68364,4,400.000,4,-105.2215200,39.7513296,1762.0875385,0.000,63.300,0.000,0.000,63.300,0.000,21.000,"0x0",371.833251953125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
635,63.400,200,1762.089,68472,4,400.000,4,-105.2215206,39.7513292,1762.0887692,0.000,63.400,0.000,0.000,63.400,0.000,21.000,"0x0",371.91531372070312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
636,63.500,200,1762.090,68580,4,400.000,4,-105.2215213,39.7513289,1762.0900000,0.000,63.500,0.000,0.000,63.500,0.000,21.000,"0x0",372.0035400390625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
637,63.600,200,1762.092,68688,4,400.000,4,-105.2215220,39.7513285,1762.0916154,0.000,63.600,0.000,0.000,63.600,0.000,21.000,"0x0",372.077880859375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
638,63.700,200,1762.093,68796,4,400.000,4,-105.2215227,39.7513281,1762.0932308,0.000,63.700,0.000,0.000,63.700,0.000,21.000,"0x0",372.15789794921875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
639,63.800,200,1762.095,68904,4,400.000,4,-105.2215234,39.7513278,1762.0948462,0.000,63.800,0.000,0.000,63.800,0.000,21.000,"0x0",372.24008178710937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
640,63.900,200,1762.096,69012,4,400.000,4,-105.2215240,39.7513274,1762.0964615,0.000,63.900,0.000,0.000,63.900,0.000,21.000,"0x0",372.31155395507812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
641,64.000,200,1762.098,69120,4,400.000,4,-105.2215247,39.7513270,1762.0980769,0.000,64.000,0.000,0.000,64.000,0.000,21.000,"0x0",372.38998413085937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
642,64.100,200,1762.100,69228,4,400.000,4,-105.2215254,39.7513267,1762.0996923,0.000,64.100,0.000,0.000,64.100,0.000,21.000,"0x0",372.47412109375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
643,64.200,200,1762.101,69336,4,400.000,4,-105.2215261,39.7513263,1762.1013077,0.000,64.200,0.000,0.000,64.200,0.000,21.000,"0x0",372.5487060546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
644,64.300,200,1762.103,69444,4,400.000,4,-105.2215268,39.7513259,1762.1029231,0.000,64.300,0.000,0.000,64.300,0.000,21.000,"0x0",372.61953735351562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
645,64.400,200,1762.104,69552,4,400.000,4,-105.2215274,39.7513256,1762.1045385,0.000,64.400,0.000,0.000,64.400,0.000,21.000,"0x0",372.69345092773437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
646,64.500,200,1762.106,69660,4,400.000,4,-105.2215281,39.7513252,1762.1061538,0.000,64.500,0.000,0.000,64.500,0.000,21.000,"0x0",372.76638793945312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
647,64.600,200,1762.108,69768,4,400.000,4,-105.2215288,39.7513248,1762.1077692,0.000,64.600,0.000,0.000,64.600,0.000,21.000,"0x0",372.84027099609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
648,64.700,200,1762.109,69876,4,400.000,4,-105.2215295,39.7513245,1762.1093846,0.000,64.700,0.000,0.000,64.700,0.000,21.000,"0x0",372.91168212890625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
649,64.800,200,1762.111,69984,4,400.000,4,-105.2215302,39.7513241,1762.1110000,0.000,64.800,0.000,0.000,64.800,0.000,21.000,"0x0",372.98532104492187,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
650,64.900,200,1762.114,70092,4,400.000,4,-105.2215309,39.7513237,1762.1144167,0.000,64.900,0.000,0.000,64.900,0.000,21.000,"0x0",373.060546875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
651,65.000,200,1762.118,70200,4,400.000,4,-105.2215316,39.7513233,1762.1178333,0.000,65.000,0.000,0.000,65.000,0.000,21.000,"0x0",373.137939453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
652,65.100,200,1762.121,70308,4,400.000,4,-105.2215323,39.7513229,1762.1212500,0.000,65.100,0.000,0.000,65.100,0.000,21.000,"0x0",373.21719360351562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
653,65.200,200,1762.125,70416,4,400.000,4,-105.2215330,39.7513226,1762.1246667,0.000,65.200,0.000,0.000,65.200,0.000,21.000,"0x0",373.29803466796875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
654,65.300,200,1762.128,70524,4,400.000,4,-105.2215337,39.7513222,1762.1280833,0.000,65.300,0.000,0.000,65.300,0.000,21.000,"0x0",373.379638671875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
655,65.400,200,1762.131,70632,4,400.000,4,-105.2215345,39.7513218,1762.1315000,0.000,65.400,0.000,0.000,65.400,0.000,21.000,"0x0",373.46038818359375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
656,65.500,200,1762.135,70740,4,400.000,4,-105.2215352,39.7513214,1762.1349167,0.000,65.500,0.000,0.000,65.500,0.000,21.000,"0x0",373.542724609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
657,65.600,200,1762.138,70848,4,400.000,4,-105.2215359,39.7513210,1762.1383333,0.000,65.600,0.000,0.000,65.600,0.000,21.000,"0x0",373.625244140625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
658,65.700,200,1762.142,70956,4,400.000,4,-105.2215366,39.7513207,1762.1417500,0.000,65.700,0.000,0.000,65.700,0.000,21.000,"0x0",373.70281982421875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
659,65.800,200,1762.145,71064,4,400.000,4,-105.2215373,39.7513203,1762.1451667,0.000,65.800,0.000,0.000,65.800,0.000,21.000,"0x0",373.78292846679687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
660,65.900,200,1762.149,71172,4,400.000,4,-105.2215380,39.7513199,1762.1485833,0.000,65.900,0.000,0.000,65.900,0.000,21.000,"0x0",373.86709594726562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
661,66.000,200,1762.152,71280,4,400.000,4,-105.2215387,39.7513195,1762.1520000,0.000,66.000,0.000,0.000,66.000,0.000,21.000,"0x0",373.9453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
662,66.100,200,1762.155,71388,4,400.000,4,-105.2215393,39.7513192,1762.1545833,0.000,66.100,0.000,0.000,66.100,0.000,21.000,"0x0",374.030029296875,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
663,66.200,200,1762.157,71496,4,400.000,4,-105.2215399,39.7513189,1762.1571667,0.000,66.200,0.000,0.000,66.200,0.000,21.000,"0x0",374.12185668945312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
664,66.300,200,1762.160,71604,4,400.000,4,-105.2215406,39.7513185,1762.1597500,0.000,66.300,0.000,0.000,66.300,0.000,21.000,"0x0",374.198974609375,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
665,66.400,200,1762.162,71712,4,400.000,4,-105.2215412,39.7513182,1762.1623333,0.000,66.400,0.000,0.000,66.400,0.000,21.000,"0x0",374.28585815429687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
666,66.500,200,1762.165,71820,4,400.000,4,-105.2215418,39.7513178,1762.1649167,0.000,66.500,0.000,0.000,66.500,0.000,21.000,"0x0",374.37887573242187,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
667,66.600,200,1762.167,71928,4,400.000,4,-105.2215425,39.7513175,1762.1675000,0.000,66.600,0.000,0.000,66.600,0.000,21.000,"0x0",374.466064453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
668,66.700,200,1762.170,72036,4,400.000,4,-105.2215431,39.7513171,1762.1700833,0.000,66.700,0.000,0.000,66.700,0.000,21.000,"0x0",374.56362915039062,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
669,66.800,200,1762.173,72144,4,400.000,4,-105.2215438,39.7513168,1762.1726667,0.000,66.800,0.000,0.000,66.800,0.000,21.000,"0x0",374.65289306640625,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
670,66.900,200,1762.175,72252,4,400.000,4,-105.2215444,39.7513165,1762.1752500,0.000,66.900,0.000,0.000,66.900,0.000,21.000,"0x0",374.73910522460937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
671,67.000,200,1762.178,72360,4,400.000,4,-105.2215450,39.7513161,1762.1778333,0.000,67.000,0.000,0.000,67.000,0.000,21.000,"0x0",374.82260131835937,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
672,67.100,200,1762.180,72468,4,400.000,4,-105.2215457,39.7513158,1762.1804167,0.000,67.100,0.000,0.000,67.100,0.000,21.000,"0x0",374.90231323242187,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
673,67.200,200,1762.183,72576,4,400.000,4,-105.2215464,39.7513154,1762.1830000,0.000,67.200,0.000,0.000,67.200,0.000,21.000,"0x0",374.98025512695312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
674,67.300,200,1762.185,72684,4,400.000,4,-105.2215471,39.7513150,1762.1847692,0.000,67.300,0.000,0.000,67.300,0.000,21.000,"0x0",375.05770874023437,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
675,67.400,200,1762.187,72792,4,400.000,4,-105.2215477,39.7513147,1762.1865385,0.000,67.400,0.000,0.000,67.400,0.000,21.000,"0x0",375.13455200195312,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
676,67.500,200,1762.188,72900,4,400.000,4,-105.2215484,39.7513143,1762.1883077,0.000,67.500,0.000,0.000,67.500,0.000,21.000,"0x0",375.20724487304687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
677,67.600,200,1762.190,73008,4,400.000,4,-105.2215491,39.7513139,1762.1900769,0.000,67.600,0.000,0.000,67.600,0.000,21.000,"0x0",375.2813720703125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
678,67.700,200,1762.192,73116,4,400.000,4,-105.2215498,39.7513136,1762.1918462,0.000,67.700,0.000,0.000,67.700,0.000,21.000,"0x0",375.35733032226562,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
679,67.800,200,1762.194,73224,4,400.000,4,-105.2215505,39.7513132,1762.1936154,0.000,67.800,0.000,0.000,67.800,0.000,21.000,"0x0",375.43185424804687,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
680,67.900,200,1762.195,73332,4,400.000,4,-105.2215512,39.7513128,1762.1953846,0.000,67.900,0.000,0.000,67.900,0.000,21.000,"0x0",375.50735473632812,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
681,68.000,200,1762.197,73440,4,400.000,4,-105.2215519,39.7513124,1762.1971538,0.000,68.000,0.000,0.000,68.000,0.000,21.000,"0x0",375.58575439453125,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
682,68.100,200,1762.199,73548,4,400.000,4,-105.2215525,39.7513121,1762.1989231,0.000,68.100,0.000,0.000,68.100,0.000,21.000,"0x0",375.65737915039062,0,"",471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,471.20049071573436,
